baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significance
Barthea43520	17.393733681378	-4.7645875899904	1.37557094987773	-3.46371635022818	0.000532767974594263	0.00395308045008024	Gene
Barthea43521	114.948283851245	-3.40613061208676	0.511950071617937	-6.6532476522998	2.86695174735205e-11	1.65084360909866e-09	Gene
Barthea43522	25.1358817009532	-4.64090402333518	0.989576525166939	-4.68978790958312	2.73488373787484e-06	4.64538211364641e-05	Gene
Barthea43550	62.6865184013379	-2.30217101874187	0.578192903826644	-3.98166598639563	6.84339047597924e-05	0.000719979041455302	Gene
Barthea43581	9.44585947133633	3.72220677182053	1.09163741071502	3.40974643712742	0.000650233026748139	0.00465564365740848	Gene
Barthea43588	585.720112396014	2.65094072306819	0.427447560543174	6.20179167638607	5.58239419499392e-10	2.4310408917445e-08	Gene
Barthea43593	8.35314259613003	-3.53838851755763	1.42106926531746	-2.48994795955084	0.0127761801027396	0.0499694791840757	Gene
Barthea43594	94.4434960159631	-2.02597254975277	0.609946370114862	-3.32155849926814	0.000895162151171384	0.00606412765233883	Gene
Barthea43608	832.486290948783	-3.17259690466519	0.510465496811737	-6.21510547623803	5.12901852615525e-10	2.25321536794385e-08	Gene
Barthea43609	945.598958066726	-2.76385855576928	0.469918054215908	-5.88157558743083	4.06379284493389e-09	1.4816884859476e-07	Gene
Barthea43623	220.819992625848	-3.60016599327367	0.326246529975116	-11.0351089206934	2.58737816299924e-28	1.16507051301693e-25	Gene
Barthea43624	41.6102831539964	-3.3603063416668	0.635868866093149	-5.28459014248159	1.25986501551389e-07	3.21583789260972e-06	Gene
Barthea43625	15.245199252233	-5.54287315978491	1.55855125460191	-3.55642661312455	0.000375933431349571	0.002967725540014	Gene
Barthea43626	65.8232285708569	-2.39127062835548	0.451656438786776	-5.29444600585975	1.19377753629525e-07	3.06643517865596e-06	Gene
Barthea43632	21.9125960098618	-5.08283009487569	1.24499253978208	-4.0826189173514	4.45310123620876e-05	0.000500710961522244	Gene
Barthea43633	99.3224410103684	-7.24974912828755	1.24659125964713	-5.81565855863592	6.03956335540203e-09	2.10981767517764e-07	Gene
Barthea43641	6.47195887022826	-5.75719866180422	1.77379832686939	-3.24568953222839	0.00117166542165825	0.00750696105177141	Gene
Barthea43644	204.458730226788	-2.79441197793806	0.679320276490251	-4.11354124798917	3.89635381134649e-05	0.000446272623647102	Gene
Barthea43645	279.731228491061	-2.22365116772126	0.647294399116031	-3.43530110990912	0.000591895759798049	0.00430225571718262	Gene
Barthea43649	39.8794358740469	-2.3488803869014	0.543951947296107	-4.3181762627697	1.5732377017674e-05	0.000207867724392266	Gene
Barthea43660	31.4178862800542	2.33046883291493	0.895286060380325	2.60304380470855	0.00924001469274396	0.0387653611850897	Gene
Barthea43670	16.1122842271624	-5.59894963326875	1.55221759101072	-3.60706492807044	0.000309680189537146	0.00251827179850985	Gene
Barthea43688	115.705245559193	-3.70522284779488	0.444792664741123	-8.33022471256668	8.06890510608796e-17	1.11795300929857e-14	Gene
Barthea43711	15.5168203967676	-3.49710179916969	1.06174549514079	-3.29372887869514	0.000988678121855662	0.00654886542351259	Gene
Barthea43718	50.1199380939262	2.4799854606185	0.588974537161693	4.2106836614189	2.54599044530059e-05	0.000311108287005265	Gene
Barthea43727	1330.55339061329	2.32554252963604	0.58168543957622	3.9979383553597	6.38965855921874e-05	0.000680028209083103	Gene
Barthea43740	41.5355134000491	-5.39922299916351	0.97225134824062	-5.55332014600331	2.80294042090849e-08	8.48209705733121e-07	Gene
Barthea43744	224.465684058321	8.23807193856059	0.74093612959682	11.1184643446168	1.02012738271933e-28	4.73559957901738e-26	Gene
Barthea43745	90.7570818539212	5.64191433941756	0.577366437852787	9.77180862884879	1.48772138489692e-22	4.0600367418499e-20	Gene
Barthea43750	461.307754168401	-2.89567189551814	0.307301840559777	-9.42289148103837	4.38833565345988e-21	1.06237831257874e-18	Gene
Barthea43755	281.067457120029	2.03591522865047	0.320720494254219	6.34794241442114	2.18213728026064e-10	1.05428604713365e-08	Gene
Barthea43763	63.0692884329416	-2.91137001881553	0.535630472803974	-5.43540774215998	5.46712673307678e-08	1.54247650165234e-06	Gene
Barthea43770	268.206185135754	3.34826797212995	0.664713871192112	5.03715676359378	4.72497798561665e-07	1.00643819164774e-05	Gene
Barthea43774	18.9426590149945	-2.28481689181575	0.874114470880042	-2.61386462291997	0.00895245011866586	0.0378480777761154	Gene
Barthea43792	18.9388896083945	4.74559830115598	1.1984616567703	3.95974145217523	7.50309504985152e-05	0.000777397300965863	Gene
Barthea43795	22.0269114724682	2.34710117666045	0.740368210763453	3.17018092151765	0.00152344048838652	0.0092927393323702	Gene
Barthea43807	66.3354015199478	2.12760782111497	0.4988864569507	4.26471352643918	2.00158846782884e-05	0.000255035447418973	Gene
Barthea43827	46.6354074655932	2.12457564253946	0.494754123231538	4.29420502584712	1.753204037953e-05	0.000227704137943425	Gene
Barthea43843	27.5077893358752	2.05067589496511	0.58382607659535	3.51247739210943	0.000443949772919003	0.00341136763221327	Gene
Barthea43851	40.9786828561894	-2.21480127444396	0.682855213545459	-3.24344199254842	0.0011809485498602	0.00755783573787022	Gene
Barthea43861	18.3201530303391	-2.312724151824	0.813724280585354	-2.84214715844578	0.00448108023679887	0.0220575655316079	Gene
Barthea43875	53.3110507646902	-3.34407226712766	0.751846848233187	-4.4478104483461	8.67500290429515e-06	0.00012629298917691	Gene
Barthea43898	34.4450276986913	2.665192464019	0.525647909765989	5.07029974723101	3.97189640472994e-07	8.70164961683166e-06	Gene
Barthea43951	440.017895747006	-3.29788138811646	0.597449251304438	-5.51993559438905	3.39123935986977e-08	1.00397184178551e-06	Gene
Barthea43976	32.2039323906103	2.75738536146037	0.546163185267225	5.04864742963452	4.44949028637926e-07	9.58183156888436e-06	Gene
Barthea43981	445.624500384808	-2.37310895269844	0.278684679970137	-8.51539077409182	1.66029470548057e-17	2.50038161515333e-15	Gene
Barthea44025	68.99617638357	2.31860052504579	0.654225148443255	3.54404065720028	0.000394044475245447	0.00308635043935071	Gene
Barthea44033	237.852353931043	2.47030019824693	0.423112325419398	5.83840283026101	5.27036057410834e-09	1.86865406528759e-07	Gene
Barthea44041	29.2144037301696	-2.11190152785819	0.775680626489374	-2.72264312880466	0.00647619735601184	0.0293879563381898	Gene
Barthea44102	29.9586334034298	4.52036589590163	0.733158818366509	6.16560257158618	7.0215236967566e-10	3.01979169571397e-08	Gene
Barthea44110	7.78735379446529	2.88250649303211	1.06920893347693	2.69592443794739	0.00701935877438837	0.0312886907943659	Gene
Barthea44117	167.680990699291	-4.03647476751241	0.434907483417251	-9.28122628701656	1.67539062560827e-20	3.77205822402573e-18	Gene
Barthea44125	48.1913012627906	2.76858858896795	0.922458239737758	3.00131590754181	0.00268815525358609	0.0146632274880349	Gene
Barthea44126	156.411732667981	-2.96158580599023	0.589976223402759	-5.01983925540072	5.17147363246727e-07	1.09121971038598e-05	Gene
Barthea44140	68.7205043708005	-4.44102447148871	1.0534738986956	-4.21559990901297	2.49115072878836e-05	0.00030587893356123	Gene
Barthea44141	555.128736472104	-2.42227788827222	0.302209421445835	-8.01522956062561	1.09931497639854e-15	1.29924026436351e-13	Gene
Barthea44144	226.297600479732	2.06718824349694	0.278488347891071	7.42288953613785	1.14592347122952e-13	9.71747419698573e-12	Gene
Barthea44150	466.33190582661	-2.3882462179807	0.6341197032974	-3.76623878040992	0.0001657253028823	0.00149697987231436	Gene
Barthea44151	32.9183909894577	-8.09783879139914	1.55179929553002	-5.21835447066196	1.80519734572277e-07	4.39622667823421e-06	Gene
Barthea44153	12.3660268450967	-6.68266937530975	1.71108510003738	-3.90551549725012	9.40247321076753e-05	0.000936483004219534	Gene
Barthea44169	642.835462402361	-2.18521625563613	0.598644071639197	-3.65027628128448	0.000261958387179525	0.00218844605126286	Gene
Barthea44178	19.537412696839	2.61507020981251	0.715178111551183	3.65652998543337	0.000255652518279129	0.00214651822591663	Gene
Barthea44203	114.77605230307	-4.11141947447775	0.468617991940745	-8.77349898037552	1.73198515180188e-18	3.00837410630123e-16	Gene
Barthea44217	177.190721524155	2.36208650973685	0.465833421989483	5.07066774996274	3.96422318125439e-07	8.69907434837738e-06	Gene
Barthea44239	114.776014659348	-2.90598195995497	0.473208597427728	-6.1410168279937	8.19948960216705e-10	3.46680579620639e-08	Gene
Barthea44302	11.8559817967475	4.12989487788136	1.03041487981858	4.00799227453751	6.12371229955316e-05	0.000656280392743028	Gene
Barthea44305	22.1880116680552	3.70967070837597	0.76850706432836	4.82711334816168	1.38526286374806e-06	2.58611117295652e-05	Gene
Barthea44313	21.0162308914561	-4.33989345834068	1.04114247353798	-4.16839536244545	3.06751523594849e-05	0.000365029449153077	Gene
Barthea44316	38.7226737308644	2.01303140785347	0.584063513047171	3.44659675340974	0.000567695245131424	0.00416467077110181	Gene
Barthea44339	55.6725916986819	2.56426166479144	0.64799470765625	3.95722624659419	7.58251069002727e-05	0.000783282573666524	Gene
Barthea44345	18.6263445722977	-3.20490423243646	0.987999945645727	-3.24383037323128	0.00117933955952109	0.00754968453592198	Gene
Barthea44353	122.736263391598	3.52197608404293	0.616122063117801	5.7163609207897	1.08829463305245e-08	3.59272866801458e-07	Gene
Barthea44368	183.154940474056	-4.35633053965174	0.518761878979819	-8.39755332103192	4.55877555475092e-17	6.57939437355382e-15	Gene
Barthea44373	31.5625129170538	-2.38753371458867	0.641093093198995	-3.72416071849268	0.00019596606017387	0.00171776440014974	Gene
Barthea44380	254.531248918286	2.03608987825977	0.359668785886701	5.66101357180647	1.50481524043107e-08	4.84002324724077e-07	Gene
Barthea44387	81.0278723151071	2.01681641032125	0.394766561863504	5.10888359135795	3.24067927162534e-07	7.3071881282933e-06	Gene
Barthea44388	59.3291209696033	3.14124263761249	0.490685969677618	6.40173722447435	1.53618895507882e-10	7.71383706546076e-09	Gene
Barthea44391	18.8602257134539	-7.29785574548487	1.61370721538119	-4.522416257376	6.11376777402208e-06	9.32577402088212e-05	Gene
Barthea44395	125.705043286356	2.15461209172128	0.352798608427342	6.10720121977188	1.01393377442416e-09	4.20022299250648e-08	Gene
Barthea44398	1030.806428037	-2.27643488627105	0.270542795041936	-8.41432456524366	3.95165189766711e-17	5.73996559032427e-15	Gene
Barthea44426	28.951634237275	-4.40374304593407	0.944443268180211	-4.66279256182255	3.11947153381128e-06	5.19285337138588e-05	Gene
Barthea44429	51.2903411878277	-3.58869596871875	1.06610207002805	-3.36618422345276	0.000762157891628159	0.00530354005596111	Gene
Barthea44459	6.18366744653303	-5.68883735722791	1.77747640876808	-3.20051356471768	0.00137182911982986	0.00854267645371575	Gene
Barthea44476	25.0661900763754	3.00853373193177	0.627932035620557	4.79117732695158	1.65805503705764e-06	3.01658829348155e-05	Gene
Barthea44477	24.7327740660643	3.1444353394552	0.636323581358696	4.94156657331654	7.74973451818342e-07	1.5475068541875e-05	Gene
Barthea44505	109.781075608726	-3.91494251511602	0.568067937729708	-6.89168012326509	5.5137247855014e-12	3.6034472186697e-10	Gene
Barthea44530	261.280278036866	4.3940850128241	0.573319137423797	7.66429153676759	1.79821015781826e-14	1.76025228687822e-12	Gene
Barthea44533	2192.51065810905	2.64815222072612	0.213432221583487	12.4074621960971	2.38079908741682e-35	1.91437503763022e-32	Gene
Barthea44534	3460.72851544647	2.06223882485206	0.345401142332812	5.97056168061246	2.36438172744442e-09	9.08851427881691e-08	Gene
Barthea44538	12.1731040732367	4.19119809602247	1.06009343564986	3.95361196954604	7.69802146002291e-05	0.000793394846242553	Gene
Barthea44540	13.3498177266809	-2.65408516548764	0.90461652916277	-2.93393397083294	0.00334695401386258	0.0174939050830201	Gene
Barthea44541	30.5669901910872	-3.0594662808341	0.777760984998288	-3.93368443499495	8.36535950412308e-05	0.00084991826062987	Gene
Barthea44546	90.7770146755572	-2.4942183644292	0.390518367793586	-6.38694251059545	1.69235223145212e-10	8.41114002539266e-09	Gene
Barthea44547	69.6419304008088	-3.5882661408668	0.498477525824653	-7.19845119382378	6.09003367597572e-13	4.64006982056701e-11	Gene
Barthea44548	21.179904998468	-3.37414526595933	0.848558748006641	-3.97632488485396	6.99884936496921e-05	0.000733080223436145	Gene
Barthea44556	6.91463979026558	4.73467297299293	1.45318701680013	3.25813052157494	0.00112148811445797	0.00723384734363675	Gene
Barthea44562	194.629543757737	-5.27823738997034	0.485104754748901	-10.8806135959283	1.42599803804047e-27	5.89094180320406e-25	Gene
Barthea44594	6.18393917039109	-5.6890401536482	1.77833397037239	-3.19908422626426	0.00137864885025681	0.00858039793755546	Gene
Barthea44598	4.45577040004712	-5.21769521489601	1.90074402876939	-2.74508041899473	0.006049607112386	0.0278913269343561	Gene
Barthea44600	129.185133369196	-3.06267360449599	0.645511551863932	-4.74456823530491	2.0895153696256e-06	3.69265257373906e-05	Gene
Barthea44603	148.715319330543	-3.27396619288391	0.529268735091101	-6.18582957166433	6.1776722595892e-10	2.68249184355875e-08	Gene
Barthea44605	98.3426514380583	-5.25973198237212	0.730728396482115	-7.19793018540624	6.11334296025489e-13	4.64996148914388e-11	Gene
Barthea44606	13.1725918990109	2.70703873350384	0.938355801488861	2.8848745105094	0.00391569710722529	0.0198603204597035	Gene
Barthea44611	214.119496835078	2.62862246214854	0.365597437245921	7.18993678388502	6.48213277360647e-13	4.92215778520617e-11	Gene
Barthea44614	48.5879573075516	4.92215082148849	1.14006863951384	4.31741620713945	1.57866308599899e-05	0.000208462229030641	Gene
Barthea44616	36.6481113936441	3.27873535299264	0.891813760454863	3.67647988669781	0.000236474490550553	0.00201213337774014	Gene
Barthea44619	123.732494431369	2.02553286569355	0.695341822207232	2.91300307417706	0.00357971077238651	0.0184864520299356	Gene
Barthea44648	5.46321061115302	-5.50335956246702	1.88159983979749	-2.9248299484652	0.0034464450060534	0.0179306726952719	Gene
Barthea44681	59.1896124302953	-2.63190470798073	0.635899759680521	-4.13886727886642	3.49024777721739e-05	0.000407156391607051	Gene
Barthea44682	772.013465185468	2.45155872230065	0.482472695943854	5.08123826055007	3.74982429340409e-07	8.31367986743934e-06	Gene
Barthea44705	14.7468352900867	4.49505323398825	1.03928627339712	4.32513480553847	1.52438612880143e-05	0.000202263876499155	Gene
Barthea44707	87.9839054271958	3.43218596168305	0.46813667673315	7.33158953841056	2.27438787666613e-13	1.82555101066665e-11	Gene
Barthea44710	92.8447164738284	-2.49671008477765	0.391450230953906	-6.37810349145417	1.79294344506954e-10	8.87191762505895e-09	Gene
Barthea44745	19.4883039180173	-2.83732679007911	0.842906975426173	-3.366120903964	0.000762332870554903	0.00530393801424857	Gene
Barthea44758	16.867880874652	-2.15246699288991	0.817397566919801	-2.63331710296257	0.0084555362324703	0.0361924278528427	Gene
Barthea44767	11.836738524255	-4.0771185505626	1.34215095126196	-3.03774962624664	0.00238351900166801	0.0133028603279758	Gene
Barthea44788	166.586064893442	3.12489832045306	0.722775624754505	4.32346943287476	1.53594427710491e-05	0.000203477595921615	Gene
Barthea44795	1420.80655693662	-3.44576478579818	0.648854184926192	-5.31053796962124	1.09302108658105e-07	2.82860037400335e-06	Gene
Barthea44796	38.9551250178586	-3.87282851733864	0.761781109200107	-5.08391251839419	3.69738284369467e-07	8.20953905664336e-06	Gene
Barthea44797	49.8214631705495	-8.69970884008385	1.56202991215149	-5.56948927316069	2.55487117695822e-08	7.77319555589538e-07	Gene
Barthea44810	26.4672807055949	2.07247451858039	0.758708551442203	2.73158186320808	0.00630310797966959	0.0288115571227837	Gene
Barthea44817	638.212679135198	-6.45031603845678	0.471726996416038	-13.6738327199064	1.45523775006298e-42	1.98569395901776e-39	Gene
Barthea44819	355.360858765867	-4.64692484751832	0.38032282543626	-12.218369597428	2.48008707791471e-34	1.77263239732415e-31	Gene
Barthea44823	75.5776138440621	3.07824172534976	1.06299998069907	2.89580600304941	0.00378186113135239	0.0193098338682012	Gene
Barthea44852	1056.12517442864	2.02076889708065	0.272503891640695	7.41555977389526	1.21112165902939e-13	1.02510521023373e-11	Gene
Barthea44865	148.24933309653	-3.84963719454752	0.477538517581955	-8.06141714817139	7.5414999722952e-16	9.20287810982332e-14	Gene
Barthea44870	93.0209761365766	-3.74026948599388	0.6674309335447	-5.60397982474299	2.09485102466767e-08	6.46975629559398e-07	Gene
Barthea44886	238.356024954428	2.06057941221599	0.547940191274057	3.76059184018749	0.000169511824663397	0.00152432104617145	Gene
Barthea44896	1583.78285811043	-2.46227234746481	0.599815633701885	-4.10504863347491	4.04229829539893e-05	0.000461512804116426	Gene
Barthea44920	14.4681469842098	3.72024682393169	0.932859376831189	3.98800389032795	6.66315713036337e-05	0.000703977715680742	Gene
Barthea44924	4.3187671274146	4.93966930755775	1.83608468494623	2.69032760202039	0.00713819064390072	0.0316519533731369	Gene
Barthea44925	11.8240593600071	2.94173680824822	1.12476172142945	2.61543111949933	0.00891148936315449	0.037720948912717	Gene
Barthea44926	18.0087011225049	-2.17072205960951	0.774976754244926	-2.8010157049478	0.00509420398015734	0.024418449118853	Gene
Barthea44930	20.9053484567106	-3.05256136507866	0.810266537827416	-3.76735459576493	0.000164986577206077	0.00149210294938993	Gene
Barthea44943	19.7225529697904	3.15208071330179	0.865874578961822	3.64034328976502	0.000272274782620869	0.00225985459200742	Gene
Barthea44964	50.5599238696966	-2.63658132061738	0.687083112038761	-3.83735427988316	0.000124366987930161	0.00118046397544419	Gene
Barthea44973	13.8879752912329	-2.71329118729214	1.06165328498755	-2.55572249967085	0.0105967589380408	0.0431390885291602	Gene
Barthea44984	62.6378042697045	-4.2552404736756	0.670957701958854	-6.34203983537632	2.26742664467387e-10	1.09081147845107e-08	Gene
Barthea44990	4.3187671274146	4.93966930755775	1.83608468494623	2.69032760202039	0.00713819064390072	0.0316519533731369	Gene
Barthea45012	27.8310279766264	4.19558760271092	0.821397230262325	5.10786675208413	3.2581627439664e-07	7.33926013997314e-06	Gene
Barthea45013	14.030940292939	5.76255608082699	1.32589685633329	4.34615713379325	1.38543337839271e-05	0.000186445545713225	Gene
Barthea45025	48.7596877992305	-2.13559831004089	0.509817735484552	-4.18894471768646	2.80254655438272e-05	0.000337331913384923	Gene
Barthea45026	48.7596877992305	-2.13559831004089	0.509817735484552	-4.18894471768646	2.80254655438272e-05	0.000337331913384923	Gene
Barthea45027	79.0945683391099	-2.33822200653935	0.503145736770031	-4.64720623799712	3.36460738605426e-06	5.5475981686795e-05	Gene
Barthea45030	23.660192391877	3.05968733704194	0.661783504234546	4.62339619749353	3.7750769279791e-06	6.14340220419122e-05	Gene
Barthea45047	134.620039019429	-2.24551853034796	0.538916680008611	-4.16672671981888	3.09004560180646e-05	0.000367322237074296	Gene
Barthea45065	50.9448698725204	-2.48474458641244	0.640342676743023	-3.88033575873875	0.000104312365096752	0.00102221577539536	Gene
Barthea45077	98.0339871395028	-3.92318839291052	0.74474742842367	-5.26781059347104	1.38060444966805e-07	3.46915389308609e-06	Gene
Barthea45084	1081.43797365424	-3.96176504167808	0.682657321070563	-5.8034462085093	6.49656011144288e-09	2.25025850198586e-07	Gene
Barthea45107	84.7419520866749	2.06396608242593	0.481932820401654	4.28268421458778	1.84652145157009e-05	0.000238038976360577	Gene
Barthea45151	5.98725553921794	-5.63806289895588	1.88044793247706	-2.99825525694243	0.00271530147293512	0.0147880152424765	Gene
Barthea45153	9.01829755321462	-6.22951429600446	1.71910039206097	-3.62370593641488	0.000290411772727811	0.0023828264785278	Gene
Barthea45154	10.8067398707728	-6.48928054013556	1.79640153738192	-3.61237752534607	0.000303402416843098	0.00247408682144655	Gene
Barthea45187	17.0239468688263	4.44297226588371	1.59595665303707	2.78389281903667	0.00537107796979298	0.0254583442001903	Gene
Barthea45224	1792.48675526178	-2.64269004431767	0.300215759210113	-8.80263598177112	1.33639482447668e-18	2.36915443115591e-16	Gene
Barthea45244	3321.34682496717	2.18432581719965	0.527682303767624	4.13947142362682	3.48106957399284e-05	0.000406401560402706	Gene
Barthea45250	10.7237298263193	3.2054534319586	0.927602546693873	3.45563241862946	0.000549003450354107	0.00405263546983526	Gene
Barthea45262	241.063964018207	-2.09118503286003	0.280762272888866	-7.44824085993841	9.45930107790036e-14	8.11319749022429e-12	Gene
Barthea45268	106.678461839837	-2.81436442399957	0.453623400011032	-6.20418705016347	5.49803622420909e-10	2.40071105482247e-08	Gene
Barthea45295	68.0204942641041	2.68283409949678	0.427527165798212	6.27523655599243	3.49103111271755e-10	1.6073378320507e-08	Gene
Barthea45297	301.428606771882	2.40357921116223	0.286384394514788	8.39284282663004	4.74525797716567e-17	6.82665244261319e-15	Gene
Barthea45298	919.79098559652	5.63024497334619	0.366936363077278	15.3439275577069	3.88933844908512e-53	1.25095015017038e-49	Gene
Barthea45305	7.50299769875338	-5.97429818734863	1.85121444288849	-3.22723183707816	0.00124994141042719	0.00791611979889255	Gene
Barthea45320	65.7233872139088	-2.28367463906437	0.54424380403956	-4.19605078112818	2.71609374349149e-05	0.000328506540896262	Gene
Barthea45326	917.514225146231	-4.40272955581733	0.691734693560488	-6.36476614054971	1.95587507466235e-10	9.60437647741946e-09	Gene
Barthea45338	44.4424865785475	-2.01199149051598	0.508987601173658	-3.95292829506377	7.72005770617453e-05	0.000794574807888761	Gene
Barthea45340	65.134200835793	6.93087521877121	2.19461220167621	3.15813208979587	0.00158783593617818	0.00961003553362465	Gene
Barthea45347	124.949455435816	4.41967041678895	0.400763414535979	11.0281284580486	2.7962343739732e-28	1.24664987748158e-25	Gene
Barthea45362	1753.5338574985	2.05925797349328	0.499296922668889	4.12431537227577	3.71839119993909e-05	0.000429431744914227	Gene
Barthea45363	166.569403633945	-2.23807658796867	0.56121077627918	-3.98794300210536	6.66486706047361e-05	0.000703993194618968	Gene
Barthea45417	264.492081962556	-5.6009019961122	0.76201250418171	-7.35014447318912	1.97992733661211e-13	1.61511137754179e-11	Gene
Barthea45419	44.2002694235342	3.00230828018177	0.513650829588977	5.84503734294406	5.0645464048745e-09	1.80135434490595e-07	Gene
Barthea45425	90.0505418197834	-3.82368391264942	0.52085449703849	-7.34117480868531	2.11727053281992e-13	1.71781215896123e-11	Gene
Barthea45430	413.612999365932	3.5750850865597	0.477008401609467	7.49480527910423	6.63968588396086e-14	5.88125320953965e-12	Gene
Barthea45438	72.4380355333677	-4.14910522417067	1.10066335226762	-3.76964056777447	0.000163482813489428	0.00148117525102994	Gene
Barthea45458	96.5013948019152	2.52842372527424	0.567837991953353	4.45272024961997	8.47891937813876e-06	0.000123919915831941	Gene
Barthea45464	105.968410143721	-7.30427376359181	1.25458113848183	-5.82208160121928	5.81191585256408e-09	2.03978767673506e-07	Gene
Barthea45469	422.639973926719	2.01805675197941	0.366383156832351	5.50805001361682	3.628303349877e-08	1.06923345249746e-06	Gene
Barthea45510	97.2542017596053	2.26431588022527	0.402229170879537	5.62941736740274	1.80819373173721e-08	5.66831574111993e-07	Gene
Barthea45513	3.66141441499094	4.67446900092299	1.86426802302247	2.50740180231405	0.0121622370110634	0.0480229191837228	Gene
Barthea45518	380.118237990799	2.72090206660754	0.525243994051797	5.18026307282101	2.21573192582719e-07	5.25670141665292e-06	Gene
Barthea45522	203.345015996441	2.26978416523424	0.361925178693928	6.27141823463393	3.57774165433127e-10	1.64055121133282e-08	Gene
Barthea45541	225.561309300005	-3.67535054562798	0.581928913656169	-6.31580672377374	2.6875576725326e-10	1.27690771147221e-08	Gene
Barthea45543	10.0482414635819	-3.33941043949484	1.26419650545331	-2.64152797851424	0.00825329900730666	0.0354921020914919	Gene
Barthea45546	210.907986691864	-3.79304099049048	0.543867277054309	-6.97420335901495	3.07608860294474e-12	2.11148161131096e-10	Gene
Barthea45548	12.0357388899631	-5.20053879259899	1.84155318064338	-2.82399598733396	0.0047428978665759	0.0231034128119911	Gene
Barthea45565	50.7769787967706	3.11267985223225	0.710271140260772	4.38238255194974	1.17388451077786e-05	0.000162542575755893	Gene
Barthea45572	92.8160755040343	-3.56176727722436	0.704183985432216	-5.05800664443997	4.23661676884206e-07	9.17166425404756e-06	Gene
Barthea45599	13.4640114190441	-4.38729975660179	1.45833878489858	-3.00842287267763	0.00262607449430417	0.014385584963993	Gene
Barthea45610	28.4603207306904	-2.37530337198167	0.636562267654129	-3.73145486730651	0.00019037712076032	0.00167890547800949	Gene
Barthea45611	86.6364144891458	-2.17705677499875	0.447359248650547	-4.86646198008828	1.13613767558644e-06	2.16867924518787e-05	Gene
Barthea45640	994.100308910649	-2.07857032936934	0.562089357868383	-3.69793574682134	0.000217359888012841	0.00187715734509594	Gene
Barthea45660	5.38252578532571	4.32444072513697	1.55337079939919	2.78390756850172	0.00537083373730374	0.0254583442001903	Gene
Barthea45661	21.9463274518745	2.85459659621003	0.992753621000589	2.87543307405205	0.0040347367088209	0.0203130768405072	Gene
Barthea45673	461.050349444917	-3.07763242213097	0.419627079263183	-7.3342083345406	2.23035919624145e-13	1.80306722167964e-11	Gene
Barthea45675	92.899022571695	-4.32433268906457	0.593397856124907	-7.28740868277475	3.15973326766734e-13	2.49176233467238e-11	Gene
Barthea45681	8.42489523046453	3.53539848327273	1.28996038468	2.74070314504253	0.00613078700720136	0.0281956090437412	Gene
Barthea45705	9.42252849862706	-4.84008702988804	1.78468253687166	-2.71201568340111	0.00668754286158436	0.0301464978991173	Gene
Barthea45715	11.1329637009114	-6.53615785073367	1.65720090259263	-3.94409503428828	8.01018901073754e-05	0.000819379375203318	Gene
Barthea45716	9.95085870422414	-6.37512455400185	1.68084027846397	-3.79281995778192	0.000148946150127428	0.00137043240582099	Gene
Barthea45718	73.491186864313	2.50367750679655	0.406248260314843	6.16292486977346	7.14133953895057e-10	3.06546594947002e-08	Gene
Barthea45731	35.4501778075745	-2.27419308393454	0.562533556389827	-4.04276875237387	5.28237118516361e-05	0.000578875376239309	Gene
Barthea45734	62.6625035236944	-2.83636396718058	0.635923202554947	-4.46023034823219	8.18716097334575e-06	0.000120284032361412	Gene
Barthea45741	26.6226386902971	2.03549699678858	0.755376316607781	2.69467939626374	0.00704563874640999	0.0313815379160242	Gene
Barthea45751	8.26820124224271	3.97462687409835	1.25635116264168	3.16362732991074	0.00155816175779061	0.0094647869676991	Gene
Barthea45778	37.7448097730606	3.74228157258012	0.688397891870756	5.43621881585123	5.44231142292859e-08	1.53643787500346e-06	Gene
Barthea45780	122.154604303591	-7.45117753811682	1.81326447770762	-4.10926129625437	3.96926760052713e-05	0.000453865288938893	Gene
Barthea45789	7.83624120238253	-4.51926458914172	1.72222900576463	-2.6240787804728	0.00868836862026057	0.0369921095500863	Gene
Barthea45804	20.427032538923	3.63117052921087	0.776217498331431	4.67803230024637	2.8964092907086e-06	4.87014241789834e-05	Gene
Barthea45840	245.178265219796	-2.40459363845169	0.34889648284211	-6.89199735939976	5.50143952191216e-12	3.60064418942126e-10	Gene
Barthea45850	721.059275239821	-3.30377595309217	0.504063860434684	-6.55428054342783	5.59107706226839e-11	3.04794926194774e-09	Gene
Barthea45851	15.1423757776727	-2.89385664131442	1.01809217980571	-2.84243087091256	0.0044770939246342	0.0220423203949654	Gene
Barthea45852	81.8792149206331	-2.86929602981337	0.680960711129206	-4.21359996681064	2.51332269857681e-05	0.000308152919336091	Gene
Barthea45855	136.985287423741	2.65807050977666	0.550599953472164	4.82758941953132	1.38195642658258e-06	2.58100854137648e-05	Gene
Barthea45856	63.6017858264143	2.8829060324962	0.569375208599043	5.06327987056134	4.12104172322546e-07	8.9618322119574e-06	Gene
Barthea45857	59.9201698997288	2.37574453875102	0.606970002991305	3.91410535453604	9.07400128471477e-05	0.000907581527875214	Gene
Barthea45881	66.6820036611427	2.42677312397617	0.395638642993488	6.13381217166928	8.5797810923993e-10	3.61402210299016e-08	Gene
Barthea45889	67.9340676938877	2.64870669305251	0.500134298749409	5.29599089619654	1.18372735479973e-07	3.04409246483593e-06	Gene
